已提交的虛擬內存 [兆字節],可用虛擬內存 [兆字節],虛擬內存負載 [%],使用的物理內存 [兆字節],可用物理內存 [兆字節],物理內存負載 [%],Core VIDs (avg) [V],Core 0 VID [V],Core 1 VID [V],Core 2 VID [V],Core 3 VID [V],Core 4 VID [V],Core 5 VID [V],Core 6 VID [V],Core 7 VID [V],核心時脈 (avg) [兆赫],Core 0 時脈 [兆赫],Core 1 時脈 [兆赫],Core 2 時脈 [兆赫],Core 3 時脈 [兆赫],Core 4 時脈 [兆赫],Core 5 時脈 [兆赫],Core 6 時脈 [兆赫],Core 7 時脈 [兆赫],總線時脈 [兆赫],Ring/LLC 時脈 [兆赫],核心有效時脈 (avg) [兆赫],Core 0 T0 有效時脈 [兆赫],Core 0 T1 有效時脈 [兆赫],Core 1 T0 有效時脈 [兆赫],Core 1 T1 有效時脈 [兆赫],Core 2 T0 有效時脈 [兆赫],Core 2 T1 有效時脈 [兆赫],Core 3 T0 有效時脈 [兆赫],Core 3 T1 有效時脈 [兆赫],Core 4 T0 有效時脈 [兆赫],Core 4 T1 有效時脈 [兆赫],Core 5 T0 有效時脈 [兆赫],Core 5 T1 有效時脈 [兆赫],Core 6 T0 有效時脈 [兆赫],Core 6 T1 有效時脈 [兆赫],Core 7 T0 有效時脈 [兆赫],Core 7 T1 有效時脈 [兆赫],平均有效時脈 [兆赫],核心溫度 (avg) [℃],Core 0 [℃],Core 1 [℃],Core 2 [℃],Core 3 [℃],Core 4 [℃],Core 5 [℃],Core 6 [℃],Core 7 [℃],磁芯到 TjMAX 的距離 (avg) [℃],Core 0 到 TjMAX 的距離 [℃],Core 1 到 TjMAX 的距離 [℃],Core 2 到 TjMAX 的距離 [℃],Core 3 到 TjMAX 的距離 [℃],Core 4 到 TjMAX 的距離 [℃],Core 5 到 TjMAX 的距離 [℃],Core 6 到 TjMAX 的距離 [℃],Core 7 到 TjMAX 的距離 [℃],CPU整體 [℃],核心最大值 [℃],CPU整體 [℃]_1,CPU IA 內核 [℃],CPU GT 內核（圖形） [℃],VR VCC 溫度 (SVID) [℃],CPU整體功耗 [W],IA 內核功耗 [W],系統 Agent 能量消耗 [W],剩餘芯片功耗 [W],PL1 功率限制 [W],PL2 功率限制 [W],內存時脈 [兆赫],Tcas [T],Trcd [T],Trp [T],Tras [T],Trc [T],Trfc [T],Command Rate [T],Gear Mode [],CPU [℃],系統 [℃],MOS [℃],PCH [℃],CPU Socket [℃],T0 [℃],T1 [℃],+12V [V],VCCIO2 [V],Vcore [V],VIN3 [V],DRAM [V],VCCIO [V],VCCSA [V],VIN7 [V],+3.3V [V],CPU [RPM],系統 1 [RPM],系統 2 [RPM],系統 3 [RPM],V0 [V],V1 [V],+5V [V],DIMM[1] 溫度 (BANK 0/控制器0-ChannelA-DIMM1) [℃],DIMM[3] 溫度 (BANK 1/控制器0-ChannelB-DIMM1) [℃],讀取率 [MB/s]_17,寫入率 [MB/s]_18,讀取總數 [兆字節]_19,寫入總計 [兆字節]_20,讀取率 [MB/s]_21,寫入率 [MB/s]_22,讀取總數 [兆字節]_23,寫入總計 [兆字節]_24,GPU 溫度 [℃],GPU 內存結溫 [℃],GPU熱點溫度 [℃],GPU核心電壓 [V],GPU 線路電壓 (avg) [V],GPU PCIe +12V 輸入 電壓 [V],GPU 8-pin #1 輸入 電壓 [V],GPU 8-pin #2 輸入 電壓 [V],GPU 8-pin #3 輸入 電壓 [V],GPU Misc0 輸入 電壓 [V],GPU Misc1 輸入 電壓 [V],GPU SRAM 輸出 電壓 [V],GPU 風扇1 [RPM],GPU 風扇2 [RPM],GPU 能量消耗 [W],GPU 線路功耗 (avg) [W],GPU Core (NVVDD) 輸入 能量消耗 (sum) [W],GPU SRAM 輸入 能量消耗 (sum) [W],GPU PCIe +12V 輸入 能量消耗 [W],GPU 8-pin #1 輸入 能量消耗 [W],GPU 8-pin #2 輸入 能量消耗 [W],GPU 8-pin #3 輸入 能量消耗 [W],GPU Misc0 輸入 能量消耗 [W],GPU Misc1 輸入 能量消耗 [W],GPU Core (NVVDD2) 輸入 能量消耗 (sum) [W],GPU 輸入 PP Source 能量消耗 (sum) [W],GPU HV0 輸入 能量消耗 (sum) [W],GPU Core (NVVDD) 輸出 能量消耗 (sum) [W],GPU Core (NVVDD) 輸出 能量消耗 [W],GPU Core (NVVDD) 輸出 能量消耗 [W]_29,GPU SRAM 輸出 能量消耗 [W],GPU 時脈 [兆赫],GPU內存時脈 [兆赫],GPU Video 時脈 [兆赫],GPU 有效時脈 [兆赫],GPU 風扇1 [%],GPU 風扇2 [%],Total GPU 能量消耗 (normalized) [% of TDP] [%],Total GPU 能量消耗 [% of TDP] [%],分配的 GPU 內存 [兆字節],GPU D3D 內存專用 [兆字節],GPU D3D 內存動態 [兆字節],PCIe 鏈接速度 [GT/s],總下載量 [兆字節],總上傳 [兆字節],當前下載速度 [KB/s],當前上傳速率 [KB/s],幀率 [FPS],幀時間 [ms],Column1
22579,14950,60.1,11453,21211,35,1.243,1.281,1.269,1.252,1.242,1.232,1.227,1.212,1.232,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,100,3699.1,2614.8,2829.6,2550.1,2881.2,2546.2,2702.2,2465.8,2617.2,2532.3,2626.8,2557.4,2704.6,2478.9,2653,2487,2678.3,2526.2,2614.8,56,56,55,58,57,57,56,54,56,44,44,45,42,43,43,44,46,44,58,58,57,57,46,42,106.272,91.305,5.342,9.658,4095.9,4095.9,1599.6,16,18,18,38,56,560,2,1,57.5,46.5,41.5,48,45.5,23.5,13.5,11.928,1.286,1.24,1.046,1.34,1.052,1.25,1.536,3.316,1600,3183,0,1065,0.074,1.107,4.93,38.8,37.8,0.258,0.366,3913,374,0.12,0,8572,0,77.8,84,86.8,1.013,10.428,11.878,12.034,12.051,12.037,12.005,11.974,1.013,1501,1508,345.8,119.535,185.254,63.797,54.259,123.615,87.975,79.433,40.278,53.284,249.043,95.432,290.27,213.746,42.953,157.678,56.004,1935,2375.5,1695,1908.3,50,50,98.5,98.4,9383,9228,660,16,13,2,4.607,2.503,148,9.3,
22582,14946,60.1,11455,21210,35,1.252,1.268,1.236,1.236,1.258,1.258,1.253,1.253,1.253,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,100,3699.1,2643.3,2835.4,2648.9,2895.5,2617.6,2751.2,2490.5,2649.4,2556.9,2688.6,2538.8,2702.2,2513.7,2695.8,2517.5,2670.6,2520.9,2643.3,55,56,54,57,55,55,54,53,53,45,44,46,43,45,45,46,47,47,57,57,56,56,46,42,106.445,91.478,5.342,9.655,4095.9,4095.9,1599.6,16,18,18,38,56,560,2,1,58,47,41.5,49,45.5,23.5,13.5,11.904,1.286,1.242,1.048,1.34,1.054,1.25,1.536,3.312,1546,3166,1085,1066,0.032,1.299,4.92,38.8,37.8,0,0.123,3913,374,14.999,0,8602,0,78,84,87,1.013,10.426,11.878,12.033,12.048,12.034,12.005,11.974,1.013,1501,1519,347.682,118.534,187.033,64.968,54.995,125.126,88.744,80.348,40.455,54.267,252.008,96.324,293.402,212.635,15.134,156.21,56.354,1935,2375.5,1695,1917,50,50,100,99.5,9383,9228,660,16,13,2,0.589,0,165,5.9,
22580,14948,60.1,11448,21217,35,1.25,1.245,1.255,1.255,1.262,1.262,1.252,1.232,1.237,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,100,3699.1,2628,2840.1,2576,2950.5,2545.4,2717.6,2425.9,2636.2,2561.8,2643.4,2567,2694.1,2525.1,2680.1,2505.4,2653,2526.9,2628,56,56,55,57,56,56,55,55,55,44,44,45,43,44,44,45,45,45,57,57,57,57,46,42,105.63,90.698,5.318,9.644,4095.9,4095.9,1599.6,16,18,18,38,56,560,2,1,57.5,47.5,41.5,49,45.5,23,13.5,11.928,1.286,1.242,1.048,1.34,1.054,1.25,1.538,3.316,1546,3191,1078,1068,0.029,1.296,4.92,38.8,38,0,0.407,3913,375,0.016,0,8602,0,78.2,84,87,1.013,10.421,11.869,12.028,12.041,12.03,12,11.968,1.013,1502,1519,347.765,123.931,189.675,66.382,55.391,125.63,89.863,81.612,40.188,55.459,256.05,95.536,296.255,213.168,80.652,157.309,55.796,1935,2375.5,1695,1923.2,51,51,99.2,100.5,9383,9228,636,16,13,2,1.534,0.061,162,5,
22585,14944,60.1,11454,21211,35,1.249,1.239,1.233,1.23,1.255,1.255,1.255,1.255,1.274,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,100,3699.1,2653.5,2826.6,2658.9,2890.1,2643.4,2693.6,2511.9,2656.6,2603.8,2671.9,2594.4,2705,2563,2651.5,2511.8,2682.1,2591.6,2653.5,55,54,53,57,56,57,55,55,55,45,46,47,43,44,43,45,45,45,55,57,57,57,46,42,106.471,91.531,5.325,9.646,4095.9,4095.9,1599.6,16,18,18,38,56,560,2,1,57.5,47,41.5,49,46,23.5,13.5,11.904,1.286,1.242,1.048,1.34,1.052,1.25,1.536,3.316,1552,3200,1017,1068,0.076,1.098,4.925,38.8,38,0,0.62,3913,376,0.852,0,8604,0,77.9,84,87.1,1.013,10.428,11.876,12.032,12.051,12.039,12.007,11.976,1.013,1517,1520,345.328,117.081,182.219,63.654,53.952,123.436,86.487,78.182,40.367,53.174,245.867,95.396,287.375,209.851,26.456,154.808,54.981,1935,2375.5,1695,1928.1,51,51,95.8,97.5,9383,9228,651,16,13,2,1.404,0.06,155,5.8,
22580,14948,60.1,11453,21211,35,1.247,1.249,1.245,1.245,1.245,1.245,1.245,1.245,1.25,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2658.6,2850.1,2608,2907.4,2631.1,2719.2,2500.1,2633,2579.7,2632.8,2642,2779.3,2573.1,2679.6,2545.1,2676.4,2580.3,2658.6,55,56,55,56,56,56,54,55,55,45,44,45,44,44,44,46,45,45,58,56,56,56,47,42,106.148,91.207,5.325,9.645,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,58.5,47,41.5,49,46,23.5,13.5,11.904,1.286,1.242,1.048,1.34,1.052,1.25,1.536,3.316,1544,3217,1037,1060,0.031,1.3,4.92,39,38,0,0.033,3913,376,0.771,0,8605,0,78.3,84,87.4,1.013,10.427,11.875,12.032,12.053,12.04,12.006,11.975,1.013,1531,1520,347.72,118.29,181.294,65.015,53.949,124.47,85.959,77.739,40.327,54.293,246.316,95.181,287.591,213.706,34.874,157.395,56.244,1935,2375.5,1695,1934.3,51,51,97.5,97.6,9383,9228,651,16,13,2,0.777,0.091,152,6.7,
22584,14944,60.1,11458,21207,35,1.246,1.217,1.255,1.255,1.247,1.247,1.247,1.247,1.247,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2672.8,2854.6,2622.2,2948.1,2645,2729,2520.2,2655,2614.4,2672.5,2643.2,2742.2,2566.5,2689.5,2554.9,2724.8,2582.1,2672.8,56,56,54,57,57,55,57,55,56,44,44,46,43,43,45,43,45,44,57,57,57,57,46,42,106.56,91.564,5.368,9.659,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,58.5,47.5,42,50,46,23.5,13.5,11.928,1.286,1.242,1.048,1.34,1.052,1.25,1.536,3.312,1558,3200,1084,1068,0.031,1.299,4.925,39,38,0,0.068,3913,376,15.25,0,8635,0,78.1,84,87.3,1.013,10.433,11.879,12.034,12.055,12.043,12.009,11.979,1.031,1532,1516,347.418,119.067,184.662,64.336,54.656,124.641,87.497,79.268,40.723,53.724,249.004,96.404,290.8,216.071,28.264,159.694,56.266,1935,2375.5,1695,1935.3,51,51,96.4,98.7,9383,9228,651,16,13,2,1.158,0,157,6.8,
22570,14959,60.1,11442,21223,35,1.245,1.24,1.234,1.25,1.252,1.252,1.252,1.252,1.228,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,100,3699.1,2812,3021.3,2753,3009.3,2780.8,2870.1,2697.7,2814.3,2802.3,2823.9,2744.4,2829.6,2727.5,2825.8,2683.3,2845.9,2762.2,2812,60,59,58,62,62,60,61,60,59,40,41,42,38,38,40,39,40,41,63,62,63,63,47,42,111.277,96.285,5.356,9.666,4095.9,4095.9,1599.6,16,18,18,38,56,560,2,1,58.5,47.5,42,49,46,23.5,13,11.904,1.286,1.228,1.042,1.34,1.052,1.252,1.536,3.312,1589,3200,1039,1061,0.034,1.302,4.925,39,38.3,0,0.155,3913,377,1.538,0,8638,0,78.5,84,87.8,1.031,10.425,11.866,12.029,12.046,12.034,12.002,11.968,1.031,1535,1520,341.161,118.371,180.945,65.294,53.874,124.307,85.791,77.679,39.907,54.55,246.237,94.677,287.099,209.274,46.771,154.137,55.023,1950,2375.5,1710,1938.6,51,51,95.8,97.4,9383,9228,651,16,13,2,0.938,1.429,155,3.9,
22608,14921,60.2,11455,21209,35,1.258,1.255,1.255,1.257,1.257,1.257,1.26,1.26,1.26,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,3341.3,3393.1,3260.1,3435.7,3334,3397.2,3278,3451.3,3436.6,3345.9,3244.6,3328.1,3321.5,3349.3,3195.6,3404.5,3285.3,3341.3,59,58,57,62,60,59,59,57,57,41,42,43,38,40,41,41,43,43,62,62,59,59,48,43,127.952,112.741,5.504,9.74,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,64.5,47.5,42,50,46,23.5,13.5,11.904,1.286,1.238,1.05,1.34,1.052,1.25,1.534,3.312,1608,3200,1089,1066,0.07,1.384,4.925,39,38.3,0,0.044,3913,377,14.426,0,8667,0,78.3,84,87.6,1.031,10.436,11.879,12.033,12.055,12.043,12.008,11.978,1.056,1535,1533,342.376,115.575,179.769,65.235,53.301,123.713,85.422,76.942,39.566,54.486,245.009,93.689,285.452,209.739,11.664,155.324,54.313,1950,2375.5,1710,1943.9,51,51,97.5,96.8,9417,9262,651,16,13,2,0.852,0.03,145,5,
22860,14668,60.9,11455,21210,35,1.253,1.257,1.237,1.242,1.252,1.252,1.252,1.264,1.264,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2881.8,3080.3,2861.3,3043.8,2889.2,2933.5,2744.1,2873.7,2806.4,2900.7,2856.2,2930.5,2786.7,2906.8,2771.5,2914.5,2809.1,2881.8,57,58,55,60,60,57,57,56,56,43,42,45,40,40,43,43,44,44,60,60,59,59,47,43,112.364,97.188,5.481,9.726,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,59,47.5,42,51,46.5,23.5,13.5,11.928,1.286,1.242,1.048,1.34,1.052,1.25,1.536,3.312,1606,3191,1078,1064,0.037,1.308,4.935,39.3,38.3,0,0.103,3913,377,1.739,0,8671,0,78.4,84,87.8,1.031,10.434,11.883,12.035,12.059,12.045,12.008,11.978,1.031,1537,1548,347.423,118.482,181.204,67.404,54.317,126.718,86.043,77.584,40.24,56.308,248.617,95.404,289.742,214.308,24.961,156.963,57.421,1950,2375.5,1710,1945.1,51,51,97.3,97.6,9673,9518,651,16,13,2,0.325,0.052,149,6.3,
22898,14631,61,11460,21205,35,1.248,1.253,1.268,1.258,1.258,1.223,1.228,1.247,1.247,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,100,3699.1,2882.3,3060.2,2867.1,3092.8,2843.8,2926.2,2797.5,2885,2817.6,2915.5,2875.2,2922.7,2764.9,2904.7,2761.5,2915.6,2766.4,2882.3,60,59,58,62,60,61,62,58,59,40,41,42,38,40,39,38,42,41,63,62,62,62,47,43,113.217,98.073,5.459,9.715,4095.9,4095.9,1599.6,16,18,18,38,56,560,2,1,60.5,47.5,42,50,46.5,23.5,13.5,11.928,1.286,1.238,1.052,1.34,1.052,1.252,1.536,3.308,1612,3191,1091,1063,0.027,1.291,4.915,39.3,38.3,0,0.054,3913,377,45.274,0,8761,0,78.9,86,88.1,1.056,10.429,11.87,12.028,12.047,12.037,11.998,11.965,1.056,1536,1544,345.029,118.572,184.689,69.235,54.851,127.596,87.74,79.08,39.619,57.849,253.925,94.601,293.728,211.926,11.753,154.644,57.35,1965,2375.5,1725,1938,51,51,100.4,99.6,9705,9550,651,16,13,2,1.019,0,148,6.4,
22887,14641,60.9,11459,21205,35,1.256,1.249,1.234,1.24,1.24,1.265,1.28,1.28,1.259,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2997.3,3154,2947.8,3129,3025.7,3092.2,2862,3030.3,2988.5,2995.7,2945.1,3046,2943.4,3005.7,2866.8,3031.1,2893.7,2997.3,58,58,55,59,60,59,57,56,56,43,42,45,41,40,41,43,44,44,60,60,59,59,47,43,117.926,102.796,5.452,9.707,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,59,48,42,50,46.5,23,13.5,11.928,1.286,1.242,1.05,1.34,1.052,1.25,1.536,3.316,1606,3191,0,1064,0.082,1.107,4.93,39.3,38.5,0,0.079,3913,377,16.412,0,8793,0,78.8,86,88.5,1.031,10.427,11.871,12.029,12.049,12.038,12,11.97,1.031,1538,1550,347.816,121.517,185.702,68.309,55.177,127.744,87.967,79.713,40.333,57.071,254.017,95.92,294.811,217.934,40.253,159.685,58.12,1950,2375.5,1710,1939.2,51,51,98.3,100,9707,9552,652,16,13,2,0.649,16.167,155,6.5,
22894,14634,61,11466,21199,35.1,1.25,1.246,1.252,1.265,1.247,1.247,1.244,1.249,1.249,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,100,3699.1,2619.9,2800.3,2638.1,2808,2594.1,2659.1,2493.2,2659.6,2551.8,2620.8,2592.2,2666.3,2514.5,2632.7,2514,2674.4,2499.2,2619.9,58,63,57,59,59,57,57,55,56,42,37,43,41,41,43,43,45,44,63,63,59,59,47,43,106.168,91.17,5.374,9.66,4095.9,4095.9,1599.6,16,18,18,38,56,560,2,1,58,48,42,50,46.5,23.5,13.5,11.904,1.286,1.244,1.05,1.34,1.054,1.25,1.536,3.316,1606,3200,1036,1057,0.032,1.3,4.915,39.3,38.5,0,0.199,3913,378,2.093,0,8798,0,78.7,86,88.2,1.031,10.428,11.874,12.032,12.054,12.042,12.007,11.976,1.013,1537,1552,345.567,115.507,179.171,65.314,53.633,124.772,85.03,76.771,40.128,54.563,244.493,95.065,285.969,208.242,11.286,152.737,55.431,1950,2375.5,1710,1931.9,52,52,98.5,97,9707,9552,652,16,13,2,0.616,0,153,6.7,
22891,14637,60.9,11463,21202,35,1.249,1.256,1.263,1.261,1.228,1.24,1.257,1.249,1.239,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2622.5,2789.2,2591.8,2856.5,2624.6,2673,2477.5,2629.1,2553.3,2650.7,2602.2,2689.6,2520.8,2658.6,2500.1,2635.5,2507.7,2622.5,57,57,54,58,59,58,57,58,57,43,43,46,42,41,42,43,42,43,59,59,59,59,47,43,106.057,91.07,5.364,9.649,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,58,48,42,49,46.5,23.5,13.5,11.928,1.286,1.24,1.046,1.34,1.052,1.25,1.536,3.308,1566,3183,1078,1059,0.03,1.298,4.925,39.5,38.5,0.003,0.035,3913,378,0.834,0,8799,0,79,86,88.6,1.031,10.425,11.87,12.031,12.053,12.037,12.002,11.968,1.013,1560,1552,347.363,120.048,180.525,65.809,54.093,125.545,85.602,77.445,40.352,54.982,246.328,95.66,287.94,213.115,60.287,156.177,56.861,1950,2375.5,1710,1934.2,52,52,100.5,97.7,9707,9552,652,16,13,2,0.335,1.419,155,4.1,
22907,14621,61,11475,21190,35.1,1.248,1.254,1.265,1.255,1.25,1.24,1.24,1.24,1.24,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,100,3699.1,2790,2996.6,2775.5,2994.8,2770.1,2821.2,2674.9,2775.3,2696.9,2781.1,2793.8,2841.1,2681.6,2816.1,2693.7,2833.4,2693.3,2790,58,59,56,61,60,59,59,57,56,42,41,44,39,40,41,41,43,44,59,61,60,60,47,43,110.762,95.643,5.448,9.701,4095.9,4095.9,1599.6,16,18,18,38,56,560,2,1,59,48,42.5,51,46.5,23.5,13.5,11.928,1.286,1.242,1.048,1.34,1.052,1.25,1.536,3.308,1600,3191,1089,1061,0.039,1.108,4.925,39.5,38.5,0.039,0.756,3913,379,0.783,0,8801,0,78.7,86,88.3,1.031,10.431,11.876,12.034,12.058,12.041,12.006,11.972,1.031,1565,1552,342.458,116.331,175.609,64.725,52.54,123.204,83.408,75.122,39.417,54.066,240.332,93.368,281.196,209.771,42.557,154.049,55.602,1950,2375.5,1710,1941.8,52,52,97.4,95.3,9707,9552,652,16,13,2,0.321,0,145,7.1,
22905,14624,61,11479,21185,35.1,1.236,1.247,1.242,1.227,1.227,1.227,1.227,1.247,1.247,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2875.5,3100.7,2855.8,3107.1,2859.5,2922.7,2738,2872.9,2784.5,2889.3,2857,2953.3,2728.4,2907.9,2728.9,2929.3,2773.6,2875.5,59,59,57,61,61,59,59,58,61,41,41,43,39,39,41,41,42,39,61,61,62,62,47,43,113.884,98.593,5.557,9.763,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,59.5,48,42.5,51,47,23.5,13.5,11.928,1.286,1.244,1.05,1.34,1.052,1.25,1.536,3.312,1593,3183,1041,1066,0.031,1.295,4.92,39.5,38.8,0.015,0.069,3913,379,37.084,0,8874,0,78.9,86,88.2,1.031,10.431,11.876,12.033,12.056,12.04,12.005,11.972,1.031,1569,1551,339.765,115.202,181.009,66.415,53.928,125.135,85.73,77.733,39.652,55.479,247.434,94.44,287.975,200.811,11.592,147.499,53.198,1950,2375.5,1710,1942,52,52,98.7,97.7,9709,9554,652,16,13,2,0.447,0,135,5.3,
22909,14620,61,11485,21180,35.1,1.244,1.25,1.258,1.24,1.24,1.24,1.24,1.242,1.242,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2867.6,3052.9,2863,3047.6,2838.8,2939.3,2726.9,2860.3,2793,2911.2,2857.7,2908.7,2774.1,2897.3,2731.7,2910.7,2767.9,2867.6,59,59,56,61,60,58,59,59,58,41,41,44,39,40,42,41,41,42,60,61,60,60,48,43,113.995,98.724,5.547,9.756,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,60,48.5,42.5,50,47,23.5,13.5,11.904,1.286,1.242,1.05,1.34,1.052,1.25,1.536,3.308,1591,3191,0,1060,0.034,1.303,4.93,39.8,38.8,0,0.082,3913,380,0.152,0,8874,0,79.5,86,88.6,1.056,10.429,11.867,12.03,12.05,12.035,12,11.962,1.056,1565,1551,347.074,120.792,186.412,69.163,55.098,126.93,88.171,80.095,39.469,57.764,255.572,94.125,294.644,217.849,28.663,159.646,58.281,1950,2375.5,1710,1938.6,52,52,101.4,99.9,9709,9554,652,16,13,2,1.386,0.03,141,5.5,
22898,14630,61,11480,21185,35.1,1.246,1.254,1.252,1.247,1.237,1.237,1.237,1.25,1.255,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2867.9,3065.1,2798,3038.9,2829.4,2926.4,2792.3,2881.3,2790.9,2884.1,2840.3,2946.8,2756.5,2903.7,2749.9,2915,2768.5,2867.9,58,59,57,60,59,57,59,57,57,42,41,43,40,41,43,41,43,43,60,60,61,61,48,43,113.656,98.391,5.547,9.749,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,60,48.5,42.5,51,47,23.5,13.5,11.928,1.286,1.244,1.052,1.34,1.054,1.25,1.536,3.316,1597,3200,1044,1058,0.08,1.393,4.92,39.8,38.8,0.001,0.035,3913,380,4.284,0,8883,0,79.1,86,88.1,1.031,10.429,11.877,12.033,12.059,12.037,12.001,11.966,1.031,1565,1570,343.621,115.751,180.078,66.459,53.979,125.612,85.306,77.291,39.989,55.511,246.547,95.032,287.639,205.562,11.622,150.2,55.432,1950,2375.5,1710,1938.3,52,52,94.4,97.6,9709,9554,652,16,13,2,0.591,0,139,7.2,
22904,14625,61,11484,21180,35.1,1.268,1.274,1.268,1.268,1.268,1.268,1.268,1.268,1.257,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2813.5,2971.7,2798.3,3038.3,2779.2,2846.2,2686.7,2880.4,2710.5,2842.7,2789.1,2878,2675.7,2860.3,2687.7,2879,2691.6,2813.5,57,57,55,60,60,57,57,56,57,43,43,45,40,40,43,43,44,43,61,60,60,60,48,43,112.484,97.245,5.531,9.738,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,59.5,48.5,42.5,50,47,23,13.5,11.928,1.286,1.242,1.05,1.34,1.054,1.25,1.536,3.308,1595,3200,1043,1058,0.03,1.295,4.915,39.8,39,0,0.033,3913,380,0.072,0,8883,0,79,86,88.3,1.031,10.429,11.876,12.033,12.057,12.038,12.003,11.967,1.031,1563,1580,342.827,116.35,179.925,66.614,54.022,125.637,85.171,77.258,39.944,55.646,246.535,94.96,287.507,210.21,11.542,153.531,56.749,1950,2375.5,1710,1938,52,52,95,97.6,9709,9554,652,16,13,2,1.251,0.03,138,7.3,
22904,14625,61,11480,21185,35.1,1.246,1.258,1.24,1.24,1.24,1.248,1.248,1.248,1.248,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,100,3699.1,2861.2,3079.3,2786.7,3093.1,2813.3,2898,2755.7,2861.7,2798.2,2850.3,2891.5,2949.4,2721.8,2887.2,2745.6,2910,2737.6,2861.2,59,58,59,62,60,59,61,58,58,41,42,41,38,40,41,39,42,42,60,62,61,61,48,43,113.528,98.251,5.559,9.75,4095.9,4095.9,1599.6,16,18,18,38,56,560,2,1,60,48.5,42.5,50,47,23.5,13.5,11.904,1.286,1.242,1.05,1.34,1.052,1.25,1.534,3.308,1593,3191,0,1065,0.03,1.295,4.915,39.8,39,0,0.065,3913,380,0.089,0,8883,0,79.3,86,88.7,1.031,10.431,11.875,12.033,12.056,12.041,12.006,11.973,1.031,1565,1579,343.377,121.28,180.799,66.157,53.926,125.109,85.61,77.638,39.812,55.255,246.96,94.716,287.783,211.709,81.932,155.306,56.482,1950,2375.5,1710,1938.2,52,52,98.9,97.6,9709,9554,652,16,13,2,0.522,1.389,136,7.3,
22906,14623,61,11485,21180,35.1,1.236,1.271,1.23,1.22,1.22,1.232,1.232,1.232,1.252,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2887.8,3105.6,2818.1,3054.2,2897.4,2953.6,2729.4,2876,2807.1,2922.4,2876.3,2968.1,2758.6,2927,2781.9,2944.9,2784.8,2887.8,59,58,57,60,60,59,61,58,58,41,42,43,40,40,41,39,42,42,59,61,60,60,48,43,114.377,99.057,5.581,9.768,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,60.5,48.5,42.5,50,47.5,23.5,13.5,11.904,1.286,1.244,1.05,1.34,1.052,1.25,1.536,3.312,1600,3191,0,1060,0.034,1.301,4.925,40,39,0.033,0.066,3913,380,7.404,0,8898,0,79.5,86,88.5,1.031,10.431,11.877,12.033,12.056,12.04,12.005,11.971,1.031,1563,1580,344.093,119.674,183.333,67.328,54.551,126.275,86.887,78.648,39.99,56.24,250.657,95.08,291.232,218.858,27.305,160.683,58.049,1950,2375.5,1710,1938,52,52,98.4,98.8,9709,9554,652,16,13,2,0.419,0,137,7.5,
